Wavelength	09/27/123 at 12:14:53
350	 7.52510494650944E-03 
351	 7.17534940139288E-03 
352	 7.46822251972236E-03 
353	 7.87430330094951E-03 
354	 7.59064252416464E-03 
355	 7.84631487257408E-03 
356	 7.96688701775418E-03 
357	 7.64196638465342E-03 
358	 7.68700539984248E-03 
359	 7.87418728630065E-03 
360	 8.04211068879964E-03 
361	 8.07272965318769E-03 
362	 8.22371829329183E-03 
363	 8.29922295727929E-03 
364	 8.22260539030269E-03 
365	 8.2564805535149E-03 
366	 8.27536341561788E-03 
367	 8.22318127704788E-03 
368	 8.0981503379093E-03 
369	 8.19264149085245E-03 
370	 8.15838315554816E-03 
371	 7.90043729306102E-03 
372	 8.08486767856165E-03 
373	 8.22029409205987E-03 
374	 8.2225130388064E-03 
375	 8.20545392540151E-03 
376	 8.16562898962321E-03 
377	 8.41222479992054E-03 
378	 8.92130716033057E-03 
379	 8.84683085958334E-03 
380	 8.73795826507173E-03 
381	 8.81600510221608E-03 
382	 9.11521976150255E-03 
383	 9.21764709110337E-03 
384	 9.30939202130437E-03 
385	 9.50442088190125E-03 
386	 9.58987133761672E-03 
387	 9.59564869569404E-03 
388	 9.64830933245165E-03 
389	 9.87416475953912E-03 
390	 9.92826189833826E-03 
391	 0.01019149289549 
392	 1.07044460154754E-02 
393	 1.07298726184524E-02 
394	 1.08181024588634E-02 
395	 1.10160226151327E-02 
396	 1.12040548787211E-02 
397	 1.15102663670757E-02 
398	 1.18340724060369E-02 
399	 0.012122015535338 
400	 1.24461671197106E-02 
401	 1.26475210432435E-02 
402	 1.27642973200173E-02 
403	 1.29136241279405E-02 
404	 1.31984415767499E-02 
405	 1.35226714077511E-02 
406	 1.38070939962531E-02 
407	 1.40208823299111E-02 
408	 0.014352061027423 
409	 1.47385184535198E-02 
410	 1.50356719383216E-02 
411	 1.52664045265776E-02 
412	 1.55776540156627E-02 
413	 1.60035277704083E-02 
414	 0.016377832972646 
415	 1.67840293250901E-02 
416	 0.017131067923523 
417	 1.73094288868148E-02 
418	 1.75123408109627E-02 
419	 1.77993156289223E-02 
420	 1.81473286646202E-02 
421	 1.84313611228516E-02 
422	 1.86256657724171E-02 
423	 1.88232414913521E-02 
424	 1.91297421455634E-02 
425	 1.93811501819539E-02 
426	 1.96291044599905E-02 
427	 1.98814957353745E-02 
428	 2.00498134414292E-02 
429	 2.02115487026986E-02 
430	 2.03663407277707E-02 
431	 0.020496669287486 
432	 2.06417478140025E-02 
433	 2.07751768334282E-02 
434	 2.08868979487786E-02 
435	 2.09899918915622E-02 
436	 2.11644368446252E-02 
437	 2.13797093572643E-02 
438	 2.15692443595246E-02 
439	 2.16836384997848E-02 
440	 2.18296492238073E-02 
441	 2.20123415624371E-02 
442	 2.20893494411935E-02 
443	 2.22605451308238E-02 
444	 2.24523976306617E-02 
445	 2.25683908148927E-02 
446	 2.28293789107423E-02 
447	 2.30793258527953E-02 
448	 2.32574032963593E-02 
449	 2.34455224507566E-02 
450	 2.36150715016747E-02 
451	 0.023774477653642 
452	 2.39355991456341E-02 
453	 0.024083855043076 
454	 2.42291361533908E-02 
455	 2.43686510968779E-02 
456	 2.44845070520861E-02 
457	 2.45961784610498E-02 
458	 0.024715919710525 
459	 0.02484148865263 
460	 2.49197505630515E-02 
461	 0.024958220085975 
462	 2.50044960742817E-02 
463	 2.51407785654968E-02 
464	 0.025192041778965 
465	 0.025219043990053 
466	 2.53099578419761E-02 
467	 2.54160597307976E-02 
468	 2.54773781941067E-02 
469	 0.025512805231082 
470	 2.56113639328289E-02 
471	 2.56843163314956E-02 
472	 2.57644807901206E-02 
473	 2.58733777435077E-02 
474	 2.59009086879264E-02 
475	 2.59771728988705E-02 
476	 0.026092386950432 
477	 2.61324860837024E-02 
478	 2.62183359021778E-02 
479	 2.63526283674082E-02 
480	 2.65047247859272E-02 
481	 2.66155893980361E-02 
482	 2.67023280190308E-02 
483	 2.67966460211006E-02 
484	 2.69343333117094E-02 
485	 2.70135125007468E-02 
486	 2.71210204333936E-02 
487	 2.73125914330058E-02 
488	 2.74766253117542E-02 
489	 2.76769686334011E-02 
490	 2.79022978052642E-02 
491	 2.81078114273925E-02 
492	 2.83209342374014E-02 
493	 2.85986065312357E-02 
494	 2.89472636203246E-02 
495	 2.92557267514943E-02 
496	 2.95806030721204E-02 
497	 2.99550986653058E-02 
498	 3.04039479507654E-02 
499	 3.09512494437917E-02 
500	 0.031512046704455 
501	 3.20684407468584E-02 
502	 3.27536043682615E-02 
503	 3.34302145988543E-02 
504	 3.41301953757712E-02 
505	 3.49461766078976E-02 
506	 3.59059535282283E-02 
507	 3.68890101964194E-02 
508	 3.78582569511168E-02 
509	 3.89061547581224E-02 
510	 4.00763470156359E-02 
511	 4.13930634441622E-02 
512	 4.28471239955243E-02 
513	 4.43068593439783E-02 
514	 4.58287595838979E-02 
515	 4.74606332592214E-02 
516	 4.92158871967179E-02 
517	 5.10846094880824E-02 
518	 5.30489664866708E-02 
519	 5.50437348173309E-02 
520	 5.69417114212036E-02 
521	 5.88462435438607E-02 
522	 6.08261644617582E-02 
523	 6.28870813911048E-02 
524	 6.48674657106229E-02 
525	 6.67935231581953E-02 
526	 6.87083951092779E-02 
527	 7.05578916287353E-02 
528	 7.23133361505861E-02 
529	 7.39375236579885E-02 
530	 0.075432777436458 
531	 7.68517031669922E-02 
532	 7.82096563766279E-02 
533	 0.079480282614848 
534	 8.05944598479296E-02 
535	 8.16256331822743E-02 
536	 8.25590467766682E-02 
537	 8.33416917654698E-02 
538	 8.41021306391685E-02 
539	 8.48617927228001E-02 
540	 8.55932484697204E-02 
541	 8.61995157825051E-02 
542	 8.67621578215326E-02 
543	 8.73150337358427E-02 
544	 8.78641743605526E-02 
545	 8.83346679786861E-02 
546	 8.87390363912819E-02 
547	 8.91181427455812E-02 
548	 0.089546556676265 
549	 8.98701120741456E-02 
550	 9.01242474207259E-02 
551	 9.03765430333907E-02 
552	 9.04964432522207E-02 
553	 9.04735061641493E-02 
554	 9.03303539741391E-02 
555	 9.01184423363798E-02 
556	 8.97957879781753E-02 
557	 8.93605515030065E-02 
558	 8.88276954727103E-02 
559	 8.82171036003333E-02 
560	 8.74955426507571E-02 
561	 8.67101008869458E-02 
562	 8.59635804988218E-02 
563	 8.50574646647208E-02 
564	 8.40358156205697E-02 
565	 8.29711276468042E-02 
566	 8.18487686392656E-02 
567	 8.07145040929212E-02 
568	 7.95673564131993E-02 
569	 7.83696219145105E-02 
570	 7.71363496256495E-02 
571	 7.59370367701223E-02 
572	 7.48067582580302E-02 
573	 7.36690327857762E-02 
574	 7.26073011295592E-02 
575	 7.16024470381906E-02 
576	 7.06244056084979E-02 
577	 6.97984159239007E-02 
