Wavelength	09/27/123 at 12:34:25
350	 0.025179085201268 
351	 2.50832153831065E-02 
352	 2.50766076408037E-02 
353	 2.49824006205456E-02 
354	 2.47405880491143E-02 
355	 0.024950277549506 
356	 2.50660436559416E-02 
357	 2.48075490355146E-02 
358	 2.45838891128007E-02 
359	 0.024966380676523 
360	 2.54914508989194E-02 
361	 2.53266044203042E-02 
362	 2.52083614723387E-02 
363	 2.50980488727772E-02 
364	 2.49721859305233E-02 
365	 2.50574522718892E-02 
366	 2.49872959940898E-02 
367	 2.48203927591985E-02 
368	 2.48176236842094E-02 
369	 2.51327132124032E-02 
370	 2.53551152398316E-02 
371	 2.52346579871429E-02 
372	 2.49576430613417E-02 
373	 2.49662937472907E-02 
374	 0.025113451651244 
375	 2.49831341285893E-02 
376	 2.50599533282401E-02 
377	 2.51608418864859E-02 
378	 2.51377444626722E-02 
379	 2.50813738803538E-02 
380	 2.51370891627902E-02 
381	 2.52661134329452E-02 
382	 2.53393074811534E-02 
383	 2.54123904524857E-02 
384	 2.55205761588749E-02 
385	 2.55734087780048E-02 
386	 2.51548665852624E-02 
387	 2.50461250352955E-02 
388	 2.52343384737954E-02 
389	 2.53677610438548E-02 
390	 2.56057076240452E-02 
391	 2.58221623216563E-02 
392	 2.59423193055782E-02 
393	 0.02603786137281 
394	 0.026016783837135 
395	 2.58760355661494E-02 
396	 2.56892140283582E-02 
397	 2.57745806732105E-02 
398	 2.60203373312961E-02 
399	 0.026238253268425 
400	 2.61682318373971E-02 
401	 0.026068617802375 
402	 2.60607755019019E-02 
403	 2.61865093415329E-02 
404	 2.62451797362356E-02 
405	 2.62972788363664E-02 
406	 2.63738462832851E-02 
407	 2.63942768448829E-02 
408	 2.65076670350589E-02 
409	 2.66711363137447E-02 
410	 2.67854594187736E-02 
411	 2.69227064623464E-02 
412	 2.70994559937665E-02 
413	 2.72886179615772E-02 
414	 2.73881294350497E-02 
415	 2.75416260817936E-02 
416	 2.77464933678984E-02 
417	 2.79325327650427E-02 
418	 2.79670035101147E-02 
419	 2.80405570247625E-02 
420	 0.028240290258142 
421	 2.84554550357596E-02 
422	 2.86258802015024E-02 
423	 2.87799494960044E-02 
424	 2.89769936603943E-02 
425	 0.029206890902886 
426	 2.94506154424434E-02 
427	 2.96697695975523E-02 
428	 2.97918432770745E-02 
429	 2.99434066228523E-02 
430	 3.01126118331703E-02 
431	 3.02516333847461E-02 
432	 3.03993096058736E-02 
433	 3.05475403643927E-02 
434	 3.06851934834137E-02 
435	 3.07984777069295E-02 
436	 3.09654910257604E-02 
437	 3.11668504710093E-02 
438	 3.13522330148881E-02 
439	 3.14907577804374E-02 
440	 3.16385885986964E-02 
441	 3.17953438072819E-02 
442	 3.18767461828163E-02 
443	 3.20256787931878E-02 
444	 3.22220792848555E-02 
445	 3.24048202755071E-02 
446	 3.25714193590036E-02 
447	 3.27231803942512E-02 
448	 0.032887986923424 
449	 3.31316275819143E-02 
450	 3.32949008402023E-02 
451	 0.033398456324397 
452	 3.35089313459763E-02 
453	 3.36391663213079E-02 
454	 3.37373476801453E-02 
455	 3.38091800916641E-02 
456	 3.39314450741602E-02 
457	 3.40584083638166E-02 
458	 3.41787482375991E-02 
459	 3.42779595130264E-02 
460	 3.42783677193172E-02 
461	 3.43200900568168E-02 
462	 3.44200455078049E-02 
463	 3.44573728213033E-02 
464	 3.45832413680779E-02 
465	 3.47158513472212E-02 
466	 3.47556272543246E-02 
467	 3.47696876909607E-02 
468	 3.48129414040829E-02 
469	 3.48844721123381E-02 
470	 3.49337767285332E-02 
471	 3.50282387381391E-02 
472	 3.51327416037048E-02 
473	 3.51964997731673E-02 
474	 0.035180152150466 
475	 3.52496202132253E-02 
476	 3.53838110863745E-02 
477	 3.54190245996285E-02 
478	 3.54610800266924E-02 
479	 3.55414346782706E-02 
480	 0.035654522528567 
481	 3.57173382551361E-02 
482	 3.58295906587218E-02 
483	 3.59868075310469E-02 
484	 3.61089439242056E-02 
485	 3.61818341505823E-02 
486	 3.62578977929462E-02 
487	 3.63730105890529E-02 
488	 3.64842687354915E-02 
489	 3.66272862895124E-02 
490	 0.036807974415862 
491	 3.70091106203403E-02 
492	 3.71396808955204E-02 
493	 3.73037464595877E-02 
494	 3.75615897542278E-02 
495	 3.78210675200035E-02 
496	 0.038107482026409 
497	 3.84170433664529E-02 
498	 3.87453955721126E-02 
499	 3.91865465389473E-02 
500	 3.96495906739847E-02 
501	 4.01008205543998E-02 
502	 4.06597892643174E-02 
503	 4.11440349972232E-02 
504	 4.16360083717218E-02 
505	 0.042296721984208 
506	 4.30690984458334E-02 
507	 4.38912104294337E-02 
508	 4.47426112381933E-02 
509	 4.56614923268345E-02 
510	 4.66247259750915E-02 
511	 4.76546127113434E-02 
512	 4.87857800962734E-02 
513	 5.00134915668895E-02 
514	 5.13752782464157E-02 
515	 5.28545971262135E-02 
516	 5.43561777949522E-02 
517	 5.59730757180169E-02 
518	 5.76873918681026E-02 
519	 5.94145673365554E-02 
520	 6.10194818987856E-02 
521	 0.06275142021438 
522	 6.46145092077117E-02 
523	 6.63665832281366E-02 
524	 6.80841679910687E-02 
525	 6.97594225351127E-02 
526	 0.071383680879582 
527	 7.29910315036245E-02 
528	 7.45406084483979E-02 
529	 7.59813259082443E-02 
530	 7.72971330008507E-02 
531	 7.85474009138678E-02 
532	 7.97445624118728E-02 
533	 8.08699048410669E-02 
534	 8.18911057509433E-02 
535	 0.082820463096109 
536	 8.36652022872862E-02 
537	 8.44358801568767E-02 
538	 0.085225427622543 
539	 8.59816689020101E-02 
540	 8.66550077777246E-02 
541	 8.72377220979267E-02 
542	 8.78302178838848E-02 
543	 8.84376355243123E-02 
544	 8.90246420734863E-02 
545	 8.95743579593343E-02 
546	 9.00806031635239E-02 
547	 9.05500475779032E-02 
548	 9.10023120576203E-02 
549	 9.14204989139863E-02 
550	 9.17987266577928E-02 
551	 9.21258440516718E-02 
552	 9.23437374236787E-02 
553	 9.24527822867814E-02 
554	 9.24391467491576E-02 
555	 9.22661561949822E-02 
556	 9.19977256236326E-02 
557	 9.16113127474858E-02 
558	 9.10946275948743E-02 
559	 9.05663724451191E-02 
560	 8.99333734382463E-02 
561	 0.089185454730259 
562	 8.83850965129056E-02 
563	 8.75220435745829E-02 
564	 8.65729658792026E-02 
565	 8.55276387435436E-02 
566	 8.44137846289543E-02 
567	 8.33199129611342E-02 
568	 8.22236983180079E-02 
569	 8.10297437149445E-02 
570	 7.98182781035322E-02 
571	 7.86868203838435E-02 
572	 7.76749058888145E-02 
573	 7.66936456345949E-02 
574	 7.56791010861817E-02 
575	 7.46877049460051E-02 
576	 7.38402919472396E-02 
577	 7.30865044584049E-02 
578	 7.23755244300529E-02 
579	 7.17111887967597E-02 
580	 7.11783565860323E-02 
581	 7.06868066140739E-02 
582	 7.01709454657752E-02 
583	 6.96029419230962E-02 
584	 6.90806179212022E-02 
585	 6.85873577927408E-02 
586	 6.81332372513616E-02 
587	 6.77562859151583E-02 
588	 6.74702123004917E-02 
589	 6.72248910336744E-02 
590	 6.69516568649557E-02 
591	 6.65255376359725E-02 
592	 6.61641583873237E-02 
593	 6.59330191442737E-02 
594	 6.57952269096719E-02 
595	 6.56075285111628E-02 
596	 6.53560181842812E-02 
597	 6.50699560513191E-02 
598	 6.48150188348925E-02 
599	 6.45838568849356E-02 
600	 6.43401369343318E-02 
601	 6.40475346532692E-02 
602	 6.37908218708522E-02 
603	 0.06350276094906 
604	 0.063156469560959 
605	 0.062805486140271 
606	 6.23767309030438E-02 
607	 6.19088404329382E-02 
608	 6.14488866156991E-02 
609	 0.060932017083624 
610	 6.03912391822609E-02 
611	 5.98622321874532E-02 
612	 5.93667643674819E-02 
613	 5.88052670193823E-02 
614	 5.82846705482402E-02 
615	 5.78820912058558E-02 
616	 5.74614259375257E-02 
617	 5.70448653287207E-02 
618	 5.66472446009868E-02 
619	 5.62704979551869E-02 
620	 0.055970585326317 
621	 5.57237660576341E-02 
622	 0.055501718542615 
623	 5.52902414422154E-02 
624	 0.055151307567571 
625	 5.50811222213578E-02 
626	 5.50383199056078E-02 
627	 0.054940633436599 
628	 5.48525285899472E-02 
629	 5.47985205654126E-02 
630	 5.47418681203872E-02 
631	 5.46668963405425E-02 
632	 5.45318009014667E-02 
633	 5.43236621066304E-02 
634	 5.41406921681478E-02 
635	 0.05389976889658 
636	 5.35799559287781E-02 
637	 5.32027257709865E-02 
638	 5.27127692948853E-02 
639	 5.21763273720125E-02 
640	 0.051652323366838 
641	 5.11581803063929E-02 
642	 5.06540508568606E-02 
643	 0.050112166883646 
644	 4.95266451502326E-02 
645	 4.90008886610329E-02 
646	 0.048509126501079 
647	 4.80565589770937E-02 
648	 4.76861914553492E-02 
649	 4.73320309030646E-02 
650	 4.70160859265164E-02 
651	 4.67526678360334E-02 
652	 4.64718861345754E-02 
653	 4.61770920887167E-02 
654	 4.59201423251165E-02 
655	 4.57588352728482E-02 
656	 4.55335978973343E-02 
657	 0.045169769134054 
658	 4.47221641135274E-02 
659	 0.044355257958241 
660	 0.043930352844823 
661	 4.35105676948525E-02 
662	 0.043181760231219 
663	 4.28434660873384E-02 
664	 4.25566696339882E-02 
665	 4.23127896019117E-02 
666	 4.20228538395806E-02 
667	 4.18447910387831E-02 
668	 4.17201873579553E-02 
669	 4.16098763434857E-02 
670	 4.16716802700231E-02 
671	 4.17411406102306E-02 
672	 4.17612380073242E-02 
673	 4.17677784644027E-02 
674	 4.20295050954292E-02 
675	 4.23064316463859E-02 
676	 4.24977520299431E-02 
677	 4.27823589069459E-02 
678	 4.31225993174195E-02 
679	 4.35591866158937E-02 
680	 4.41095974450156E-02 
681	 4.46350053028318E-02 
682	 4.52214312614904E-02 
683	 4.59337030584651E-02 
