Wavelength	09/27/123 at 12:23:11
350	 3.08067307937219E-02 
351	 3.12214466419404E-02 
352	 0.03169340149477 
353	 3.17392504877002E-02 
354	 3.12413810994631E-02 
355	 3.14438023015713E-02 
356	 3.18098700192928E-02 
357	 3.19641727506892E-02 
358	 3.22959272689661E-02 
359	 3.25265809189613E-02 
360	 3.24796918286175E-02 
361	 3.21218048809934E-02 
362	 3.23031399172903E-02 
363	 3.25866070719162E-02 
364	 3.27237409771889E-02 
365	 3.32163833782727E-02 
366	 3.33434674954435E-02 
367	 3.31745644329029E-02 
368	 3.31555162093073E-02 
369	 3.34819443748884E-02 
370	 3.38128058176566E-02 
371	 3.39257817440496E-02 
372	 3.39842491820616E-02 
373	 3.41402868612012E-02 
374	 3.43237850796151E-02 
375	 3.43649786547739E-02 
376	 0.034474272726892 
377	 3.47586342739728E-02 
378	 3.51440519976994E-02 
379	 3.51574420930439E-02 
380	 3.52793424678278E-02 
381	 3.55975395652149E-02 
382	 3.59960219286932E-02 
383	 3.63257952447238E-02 
384	 3.65547473965099E-02 
385	 3.67028361788172E-02 
386	 3.68554135937387E-02 
387	 3.70643975008054E-02 
388	 3.72579017414606E-02 
389	 3.73397073652682E-02 
390	 3.75028783623227E-02 
391	 3.79068380726301E-02 
392	 0.038463314259615 
393	 3.86425487462408E-02 
394	 3.87781930582057E-02 
395	 3.89854616551392E-02 
396	 3.92793587213022E-02 
397	 3.95345522470311E-02 
398	 3.97496106571931E-02 
399	 3.99503241428522E-02 
400	 4.01905470956852E-02 
401	 4.04152256312772E-02 
402	 4.06162791725969E-02 
403	 4.08073175052475E-02 
404	 4.10172118994715E-02 
405	 4.13002052110604E-02 
406	 4.16225541655445E-02 
407	 4.17764182904127E-02 
408	 4.20139408538297E-02 
409	 4.23175641259181E-02 
410	 4.25747522337078E-02 
411	 4.27687449212005E-02 
412	 4.29997205310722E-02 
413	 0.043334093962871 
414	 4.37913201510471E-02 
415	 4.41231514135687E-02 
416	 4.43349978358706E-02 
417	 4.45231998950782E-02 
418	 4.46520029114591E-02 
419	 4.48375335867795E-02 
420	 4.51265381575029E-02 
421	 4.54578342387199E-02 
422	 4.56679876387395E-02 
423	 4.58248392895779E-02 
424	 0.046073413871159 
425	 0.046412430995584 
426	 4.67218980176006E-02 
427	 4.69609242079858E-02 
428	 4.72228948324174E-02 
429	 4.74965528585951E-02 
430	 0.047743738763553 
431	 4.79376057273391E-02 
432	 4.81829480377232E-02 
433	 4.84110766086235E-02 
434	 4.86069063386175E-02 
435	 4.88423075713963E-02 
436	 4.91109256242107E-02 
437	 4.93557146544799E-02 
438	 4.95263124854297E-02 
439	 4.96978153923123E-02 
440	 4.99405095658219E-02 
441	 5.02292692255787E-02 
442	 5.04168268102988E-02 
443	 5.06108991499726E-02 
444	 5.08077278401095E-02 
445	 5.09969491768397E-02 
446	 5.12903168082824E-02 
447	 5.16234981088932E-02 
448	 0.051928925914298 
449	 5.21509090444971E-02 
450	 5.23585899452242E-02 
451	 5.25640888382725E-02 
452	 5.27662369899623E-02 
453	 5.29852435739134E-02 
454	 5.32205753725252E-02 
455	 5.34714612626498E-02 
456	 5.37393862611077E-02 
457	 5.40157639629431E-02 
458	 5.42888883417712E-02 
459	 0.054546393610834 
460	 5.47676637258161E-02 
461	 5.49764708232537E-02 
462	 5.51937995983958E-02 
463	 0.055431086092254 
464	 5.57119858160335E-02 
465	 5.59953368990874E-02 
466	 5.62380069298707E-02 
467	 5.64586513486837E-02 
468	 5.67215502615718E-02 
469	 5.69902696303272E-02 
470	 5.71440438953748E-02 
471	 5.74017924073216E-02 
472	 5.77012944480034E-02 
473	 5.79462522642965E-02 
474	 5.81426675408177E-02 
475	 5.83760089557285E-02 
476	 5.86277425370373E-02 
477	 0.058805631330462 
478	 5.90932444582451E-02 
479	 5.93954978358103E-02 
480	 5.96247275058427E-02 
481	 5.98669005644727E-02 
482	 6.01305810209326E-02 
483	 6.04308047513087E-02 
484	 6.07743365706495E-02 
485	 6.10242876934223E-02 
486	 6.13061264257329E-02 
487	 6.16806337149032E-02 
488	 0.061921717549807 
489	 6.21453317631554E-02 
490	 6.24174836214559E-02 
491	 6.27636867831117E-02 
492	 6.30450716243773E-02 
493	 6.33226155289351E-02 
494	 6.36398050692153E-02 
495	 6.39378920563487E-02 
496	 6.42168605248939E-02 
497	 6.45006969273816E-02 
498	 0.064827226909305 
499	 6.52388982594521E-02 
500	 6.55915244457466E-02 
501	 6.58465938816315E-02 
502	 6.61940638428753E-02 
503	 6.65400344794802E-02 
504	 6.68574857614584E-02 
505	 6.71603367036935E-02 
506	 0.067573908296211 
507	 6.79775490597956E-02 
508	 0.068306668011936 
509	 0.068601264612117 
510	 6.89759634815409E-02 
511	 6.94362246315322E-02 
512	 6.99303551310441E-02 
