Wavelength	09/27/123 at 12:19:04
350	 9.54060851864852E-02 
351	 9.50746421999245E-02 
352	 0.094697214701813 
353	 9.40641295427403E-02 
354	 9.31673180083799E-02 
355	 9.26102627575193E-02 
356	 9.15685551730791E-02 
357	 0.08981804919329 
358	 8.86482743452475E-02 
359	 8.75071953844062E-02 
360	 8.60194442417348E-02 
361	 0.083994382943595 
362	 8.24133914962354E-02 
363	 8.10957162546857E-02 
364	 7.97464119564421E-02 
365	 7.80883716465634E-02 
366	 7.66365399603803E-02 
367	 7.52639395559895E-02 
368	 7.35886953838556E-02 
369	 0.07204043841164 
370	 7.02846958950985E-02 
371	 6.82134800983177E-02 
372	 6.64535411738951E-02 
373	 6.46146815610434E-02 
374	 6.25421944564572E-02 
375	 0.060235623122906 
376	 5.82566134446392E-02 
377	 5.66209211905586E-02 
378	 5.52298905812935E-02 
379	 0.053930592052305 
380	 5.26746416112837E-02 
381	 5.13605738864921E-02 
382	 4.98910516134981E-02 
383	 4.84474943915133E-02 
384	 4.68494090018304E-02 
385	 0.045047753666014 
386	 0.04330987212402 
387	 4.18236937757786E-02 
388	 4.05281096900389E-02 
389	 3.92554327171501E-02 
390	 3.82497159029605E-02 
391	 3.73778939517965E-02 
392	 3.64464407707781E-02 
393	 3.51789486699291E-02 
394	 3.39038622187824E-02 
395	 3.26260798953705E-02 
396	 3.12875778349007E-02 
397	 3.02554041945163E-02 
398	 2.94466620385679E-02 
399	 2.87707799009407E-02 
400	 2.82131969566932E-02 
401	 2.77156958023023E-02 
402	 2.72595051372126E-02 
403	 2.68364371775408E-02 
404	 2.63869373984666E-02 
405	 2.59939271721328E-02 
406	 2.56498736932002E-02 
407	 2.51403731420022E-02 
408	 2.47116189376749E-02 
409	 0.024361465107575 
410	 2.39909679805097E-02 
411	 2.35305593586344E-02 
412	 2.30806442681721E-02 
413	 2.27029426075566E-02 
414	 0.022383946247009 
415	 2.20105480725006E-02 
416	 2.15316530619817E-02 
417	 2.09481216382294E-02 
418	 0.020383166822927 
419	 1.99772481997291E-02 
420	 1.97306973542504E-02 
421	 1.94256392295873E-02 
422	 1.91802766983942E-02 
423	 1.90008206080297E-02 
424	 1.88552274323995E-02 
425	 0.018697908425443 
426	 1.86403540639681E-02 
427	 1.86974990969528E-02 
428	 1.87242241579852E-02 
429	 1.87007887363042E-02 
430	 1.86223191022528E-02 
431	 1.85138452855763E-02 
432	 1.84784361927104E-02 
433	 1.84730074311265E-02 
434	 1.84497179842192E-02 
435	 0.018360222452028 
436	 1.84169852903256E-02 
437	 1.84814979138275E-02 
438	 1.83602716897045E-02 
439	 1.82037797260084E-02 
440	 1.80070636652435E-02 
441	 1.77823429194021E-02 
442	 1.75737306646146E-02 
443	 1.74239639583573E-02 
444	 1.72807617683586E-02 
445	 1.70862432195854E-02 
446	 1.69122002057036E-02 
447	 1.67631813226678E-02 
448	 1.66478227844815E-02 
449	 1.65834154911578E-02 
450	 1.65966976903168E-02 
451	 1.66307580955371E-02 
452	 0.016637550329297 
453	 1.67369269215342E-02 
454	 0.016892593134253 
455	 1.70584663952652E-02 
456	 1.71857252549042E-02 
457	 1.74240215773926E-02 
458	 1.77829253199683E-02 
459	 0.018203736419427 
460	 1.85210920762715E-02 
461	 1.88749968152418E-02 
462	 1.93066541189079E-02 
463	 1.97428343792655E-02 
464	 2.02643086922802E-02 
465	 2.07909220004487E-02 
466	 2.12273984217556E-02 
467	 2.15998233280603E-02 
468	 0.021879498752852 
469	 2.20744523745447E-02 
470	 2.22256099740683E-02 
471	 2.22895498186829E-02 
472	 2.22642727363873E-02 
473	 2.21586778566607E-02 
474	 2.19768819399327E-02 
475	 2.17882610208184E-02 
476	 2.15863545375971E-02 
477	 2.13106444389055E-02 
478	 2.10606071260945E-02 
479	 2.09029781293739E-02 
480	 2.08792238390234E-02 
481	 0.020990182295499 
482	 2.11851617501664E-02 
483	 2.14766926476158E-02 
484	 2.19189868930818E-02 
485	 2.24802060262147E-02 
486	 2.31531318593964E-02 
487	 2.39375046570564E-02 
488	 2.48361633034058E-02 
489	 2.59239856020628E-02 
490	 2.72427494836841E-02 
491	 2.88082790767608E-02 
492	 3.05212618254839E-02 
493	 3.25011673242732E-02 
494	 3.48262916130723E-02 
495	 0.037443278987297 
496	 4.03889972189752E-02 
497	 0.043687289431872 
498	 4.73602808115339E-02 
499	 5.15227408094761E-02 
500	 5.61077983979587E-02 
501	 6.10494023967246E-02 
502	 0.066347075845552 
503	 7.18948143178842E-02 
504	 7.77491160938239E-02 
505	 8.40518884611996E-02 
506	 9.08590790728658E-02 
507	 9.80789667348722E-02 
508	 0.105639886647776 
509	 0.113474991389567 
510	 0.121640104460795 
511	 0.130127479076685 
512	 0.138927939255491 
513	 0.147961293195915 
514	 0.157352050673683 
515	 0.167114903615424 
516	 0.177069738827453 
517	 0.187059179701845 
518	 0.196874384504516 
519	 0.206280041883024 
520	 0.215388687123045 
521	 0.224346135922346 
522	 0.233230268510105 
523	 0.241945074852247 
524	 0.25045548591981 
525	 0.258848573703912 
526	 0.267154076393554 
527	 0.275133663432653 
528	 0.282661994857332 
529	 0.28973839581202 
530	 0.296624530050831 
531	 0.303316960229985 
532	 0.309823853698401 
533	 0.316071942788996 
534	 0.322009903970496 
535	 0.327708683444578 
536	 0.333150214806865 
537	 0.338278875593534 
538	 0.343274976898603 
539	 0.348120142092819 
540	 0.352765643903534 
541	 0.357175333171804 
542	 0.361347761469342 
543	 0.365281631229253 
544	 0.369007849065934 
545	 0.372485997856646 
546	 0.375793989475206 
