Wavelength	09/27/123 at 12:38:09
350	 3.23506081008371E-02 
351	 3.17666834724613E-02 
352	 3.15663604758758E-02 
353	 3.16735698249823E-02 
354	 3.15077272500119E-02 
355	 3.15046958384824E-02 
356	 3.16090168067828E-02 
357	 0.031695840725638 
358	 3.15770604406017E-02 
359	 3.16750856276054E-02 
360	 3.18347191738044E-02 
361	 3.16975086780167E-02 
362	 3.16191680960299E-02 
363	 0.031780226071063 
364	 3.20947012581621E-02 
365	 3.19772583258319E-02 
366	 3.18423046507011E-02 
367	 3.16863310520107E-02 
368	 3.13944145122711E-02 
369	 3.16731135353601E-02 
370	 3.19303010071445E-02 
371	 3.17922007767338E-02 
372	 3.16701942568934E-02 
373	 3.17969307228631E-02 
374	 3.19345289516829E-02 
375	 3.16694554145589E-02 
376	 0.031791567138958 
377	 3.20860612573006E-02 
378	 3.22439834267226E-02 
379	 3.19993564823428E-02 
380	 3.18560075000067E-02 
381	 3.18962592290208E-02 
382	 3.19917133355557E-02 
383	 3.21125544357165E-02 
384	 3.23898589171091E-02 
385	 3.27230512512674E-02 
386	 3.24458608439441E-02 
387	 3.21793396354307E-02 
388	 0.032139417406249 
389	 3.23078565365267E-02 
390	 3.23245952221882E-02 
391	 3.24405406408871E-02 
392	 3.27043066008274E-02 
393	 0.032648236777726 
394	 3.27097120553342E-02 
395	 3.28241996589511E-02 
396	 3.27978374695687E-02 
397	 3.30068817757058E-02 
398	 0.033222547787605 
399	 3.33165717880447E-02 
400	 3.33957043140847E-02 
401	 3.35847126964962E-02 
402	 3.37454628278732E-02 
403	 3.36946785896606E-02 
404	 3.37228129965786E-02 
405	 3.38369583701644E-02 
406	 3.40313396315164E-02 
407	 3.43466984657248E-02 
408	 3.46215805978604E-02 
409	 0.034894625308645 
410	 3.52650393874392E-02 
411	 3.56549550660699E-02 
412	 3.59808023713808E-02 
413	 3.62606525501099E-02 
414	 3.66821866076728E-02 
415	 3.71178796311328E-02 
416	 3.75037323993149E-02 
417	 3.78153421593263E-02 
418	 3.81548610286361E-02 
419	 3.85585649479964E-02 
420	 3.90274063818547E-02 
421	 3.95330965492199E-02 
422	 3.99373683766686E-02 
423	 4.03148363544458E-02 
424	 4.07910463956394E-02 
425	 4.12414521847996E-02 
426	 4.16546046459075E-02 
427	 4.20816272924957E-02 
428	 4.26711505557928E-02 
429	 4.31367959562036E-02 
430	 0.043532630473119 
431	 4.40072609507316E-02 
432	 4.45276350706979E-02 
433	 4.49793998794409E-02 
434	 4.53455549993523E-02 
435	 4.57332806604527E-02 
436	 4.62727714378883E-02 
437	 0.046864222160815 
438	 4.73662697531205E-02 
439	 4.78625316403719E-02 
440	 4.84088390849026E-02 
441	 4.89944603752718E-02 
442	 4.95242456065992E-02 
443	 5.00659799568412E-02 
444	 5.06285463413257E-02 
445	 5.12211264708356E-02 
446	 5.19452719914835E-02 
447	 5.26202971400347E-02 
448	 5.31920516265538E-02 
449	 5.37861556019748E-02 
450	 5.43529330085298E-02 
451	 5.48997008949465E-02 
452	 5.54468227183897E-02 
453	 5.60185530123718E-02 
454	 5.65501542744336E-02 
455	 5.70394411455621E-02 
456	 0.057563069730185 
457	 5.81316616697284E-02 
458	 5.86884798313827E-02 
459	 5.91905331783542E-02 
460	 5.97344568692854E-02 
461	 6.02802448976667E-02 
462	 6.07989581932818E-02 
463	 6.12744640362102E-02 
464	 0.061815648275198 
465	 6.23776113299732E-02 
466	 6.28952625639564E-02 
467	 0.063400116614114 
468	 6.39216870382373E-02 
469	 6.44209138140908E-02 
470	 6.48045552795865E-02 
471	 0.065265671504979 
472	 6.57625869155453E-02 
473	 6.62009398337167E-02 
474	 6.64965846960582E-02 
475	 6.67866251481818E-02 
476	 6.70793736924946E-02 
477	 6.72866944182124E-02 
478	 0.067538078636786 
479	 6.78449286047223E-02 
480	 6.81906060151103E-02 
481	 6.85483271345677E-02 
482	 6.88958261499776E-02 
483	 6.92662938248331E-02 
484	 6.97318499720398E-02 
485	 7.02827356714802E-02 
486	 7.09960070774241E-02 
487	 7.18751739365087E-02 
488	 7.27132580460641E-02 
489	 7.36342895084372E-02 
490	 7.46776824023378E-02 
491	 7.58411078532518E-02 
492	 7.71160108414859E-02 
493	 7.85847315550475E-02 
494	 8.02662907184711E-02 
495	 8.20263022183445E-02 
496	 8.39396177119563E-02 
497	 8.59732951311945E-02 
498	 8.80774959349098E-02 
499	 9.05274451256568E-02 
500	 9.31938843463964E-02 
501	 9.59799208570428E-02 
502	 9.89379051301757E-02 
503	 0.10209379149797 
504	 0.105379705378215 
