Wavelength	09/27/123 at 12:38:30
350	 3.12921231253723E-02 
351	 3.08556914057297E-02 
352	 3.11010112184965E-02 
353	 3.14077475141247E-02 
354	 3.07742225741317E-02 
355	 3.07963092521919E-02 
356	 3.10045531920332E-02 
357	 3.10049750047842E-02 
358	 3.10317177584716E-02 
359	 3.10435204915299E-02 
360	 3.10198191686855E-02 
361	 3.09489571878371E-02 
362	 3.08101686409671E-02 
363	 3.09709899998944E-02 
364	 3.13724179548816E-02 
365	 3.09482065175784E-02 
366	 3.07872094996693E-02 
367	 3.09070112109968E-02 
368	 3.08801552170816E-02 
369	 3.10602612860423E-02 
370	 3.11748676806842E-02 
371	 3.10806673418898E-02 
372	 3.10636680268451E-02 
373	 3.11018960863197E-02 
374	 3.11182916810191E-02 
375	 3.10038290554765E-02 
376	 3.07690557020012E-02 
377	 3.09026069175005E-02 
378	 3.14393390272762E-02 
379	 3.12611785969705E-02 
380	 3.11673815462263E-02 
381	 3.12614289401883E-02 
382	 3.13403412108068E-02 
383	 3.14938106983192E-02 
384	 3.16529822932742E-02 
385	 3.17131647672727E-02 
386	 3.15183296622071E-02 
387	 3.13140457365007E-02 
388	 3.13017875276045E-02 
389	 3.15781571385533E-02 
390	 3.16354698259183E-02 
391	 3.16711434354892E-02 
392	 3.18004789410315E-02 
393	 3.18349191903973E-02 
394	 3.19694000056533E-02 
395	 3.20040433024784E-02 
396	 3.17094587414029E-02 
397	 3.18120912579472E-02 
398	 3.21187807359172E-02 
399	 3.23756476841183E-02 
400	 3.23563754836442E-02 
401	 3.23892197104411E-02 
402	 3.24618463741786E-02 
403	 3.24770448395434E-02 
404	 3.26896188061707E-02 
405	 3.28530401698839E-02 
406	 0.032902385508452 
407	 3.31898155594105E-02 
408	 3.34162094767649E-02 
409	 3.36466644695806E-02 
410	 3.40398582264199E-02 
411	 3.43941638059911E-02 
412	 3.47378953876112E-02 
413	 3.51020818314044E-02 
414	 3.54909414599229E-02 
415	 0.035816102751525 
416	 3.61600814449011E-02 
417	 3.66225850584398E-02 
418	 3.69463554280871E-02 
419	 3.72572995972138E-02 
420	 3.76446453199031E-02 
421	 3.80988589681921E-02 
422	 0.038487749264401 
423	 3.88442681981317E-02 
424	 3.92575709410191E-02 
425	 0.039740501591491 
426	 4.01763163585499E-02 
427	 4.05721006258052E-02 
428	 4.11569887317281E-02 
429	 4.16096635699428E-02 
430	 4.19322782618854E-02 
