Wavelength	09/27/123 at 12:31:58
350	 4.46914147168408E-03 
351	 3.95713388256433E-03 
352	 4.14462973235039E-03 
353	 4.54758896988627E-03 
354	 4.14612355502973E-03 
355	 4.29380608329587E-03 
356	 4.44657345280572E-03 
357	 4.3002371629679E-03 
358	 4.46483853132012E-03 
359	 4.59793217470723E-03 
360	 4.5561327331625E-03 
361	 4.33157688284147E-03 
362	 4.37103013190847E-03 
363	 4.61033465924602E-03 
364	 4.84656839526978E-03 
365	 4.70779545083078E-03 
366	 4.52912627659368E-03 
367	 4.35634832152091E-03 
368	 4.15691668804139E-03 
369	 4.46408609370804E-03 
370	 4.69998790541132E-03 
371	 4.55628936455443E-03 
372	 4.58528775820036E-03 
373	 4.81826187450337E-03 
374	 5.09494951062855E-03 
375	 5.14388588992786E-03 
376	 4.97224728751676E-03 
377	 4.92361588000184E-03 
378	 5.11129007517481E-03 
379	 5.03891341027014E-03 
380	 5.0207186634339E-03 
381	 5.09816832266295E-03 
382	 5.20927553190232E-03 
383	 5.55740028644093E-03 
384	 5.8625100328154E-03 
385	 5.8836265196962E-03 
386	 5.52062207529758E-03 
387	 5.54503035951657E-03 
388	 5.90817408055926E-03 
389	 6.18550184983766E-03 
390	 6.36592847237525E-03 
391	 6.58495494344561E-03 
392	 6.83660538214966E-03 
393	 6.78466646118873E-03 
394	 6.88905023358268E-03 
395	 7.18826353382788E-03 
396	 7.52366958324332E-03 
397	 7.63485775097417E-03 
398	 7.65194124974048E-03 
399	 7.76346536010695E-03 
400	 8.2491603756534E-03 
401	 8.56570284568921E-03 
402	 8.62819737502898E-03 
403	 8.57250513556184E-03 
404	 8.80972272273787E-03 
405	 9.18489538636492E-03 
406	 9.50745570433871E-03 
407	 9.60461413261284E-03 
408	 9.75694755694757E-03 
409	 1.00126408032187E-02 
410	 1.03197926016085E-02 
411	 1.06101774141776E-02 
412	 1.08531535038975E-02 
413	 0.011077678307 
414	 1.14045479638768E-02 
415	 0.011770238769557 
416	 0.012041409947635 
417	 1.21087993118892E-02 
418	 1.22315868825494E-02 
419	 1.24183366732512E-02 
420	 1.26443725945344E-02 
421	 1.28813720664651E-02 
422	 1.30459667677517E-02 
423	 1.31789664726042E-02 
424	 1.33620173497185E-02 
425	 1.35962314668302E-02 
426	 1.37984483711197E-02 
427	 1.39375388915085E-02 
428	 1.40681775815986E-02 
429	 1.42322894336183E-02 
430	 1.43877904663841E-02 
431	 1.44840667991715E-02 
432	 1.46211905769645E-02 
433	 1.47166859820303E-02 
434	 1.47656402253448E-02 
435	 1.48776758825014E-02 
436	 1.50681671684912E-02 
437	 1.52427662700178E-02 
438	 0.015314410388553 
439	 1.54470539229048E-02 
440	 1.56010940737323E-02 
441	 0.015726061260271 
442	 1.57669271272952E-02 
443	 1.59319384203669E-02 
444	 1.61334210101212E-02 
445	 1.62490155450688E-02 
446	 1.64645860715682E-02 
447	 0.016687127028921 
448	 1.68658027138193E-02 
449	 1.70193644143574E-02 
450	 1.72350520192758E-02 
451	 1.74127503594386E-02 
452	 1.74575155284001E-02 
453	 1.75803680348652E-02 
454	 1.77349107748555E-02 
455	 1.78680089104468E-02 
456	 1.79331777377444E-02 
457	 1.80451012284922E-02 
458	 1.81866848492075E-02 
459	 0.018301569088973 
460	 1.83291895477906E-02 
461	 1.83688733459164E-02 
462	 1.84508853253827E-02 
463	 1.85257216866077E-02 
464	 1.86084816371622E-02 
465	 1.86869309751022E-02 
466	 0.018748950790679 
467	 1.88116259476741E-02 
468	 1.88309655753014E-02 
469	 0.018850477541271 
470	 1.89889035559179E-02 
471	 0.019115110304804 
472	 1.92175957879756E-02 
473	 0.019301462388829 
474	 1.93239229073884E-02 
475	 1.94114795167886E-02 
476	 1.95356820728407E-02 
477	 1.95539773324129E-02 
478	 1.96215521080815E-02 
479	 1.97309736273202E-02 
480	 1.98462264553396E-02 
481	 1.99430767817753E-02 
482	 2.00238127727299E-02 
483	 2.00917135326244E-02 
484	 2.01549858186316E-02 
485	 0.020251935693863 
486	 2.04566436788161E-02 
487	 2.07445835136734E-02 
488	 2.08216189117856E-02 
489	 2.09643014646699E-02 
490	 2.11938749025374E-02 
491	 2.13952330198686E-02 
492	 2.15279690264074E-02 
493	 2.17477239442539E-02 
494	 2.21095553476658E-02 
495	 0.02239642432872 
496	 2.26938420453966E-02 
497	 2.30369706385555E-02 
498	 2.34428107038319E-02 
499	 2.39210569595882E-02 
500	 2.44410038863671E-02 
501	 2.49723551390634E-02 
502	 2.54877330062625E-02 
503	 2.60738540888833E-02 
504	 2.67247957690639E-02 
505	 2.74156451113678E-02 
506	 0.028240089363665 
507	 2.90989815369737E-02 
508	 2.99536432100444E-02 
509	 3.08684582932532E-02 
510	 3.18700850428657E-02 
511	 3.29706423027977E-02 
512	 3.41630202081231E-02 
513	 3.53702704328471E-02 
514	 3.66389639917749E-02 
515	 3.79925764316776E-02 
516	 3.94077119284013E-02 
517	 4.10022998590007E-02 
518	 4.26776743304518E-02 
