Wavelength	09/27/123 at 12:42:30
350	 7.03373489464968E-02 
351	 6.98999139356459E-02 
352	 7.01157661648896E-02 
353	 7.05527225027409E-02 
354	 7.03133599835534E-02 
355	 7.06999969135457E-02 
356	 7.07706858452007E-02 
357	 0.070252367562314 
358	 7.07809460863958E-02 
359	 7.09133900025407E-02 
360	 7.05425916809373E-02 
361	 7.01877791470547E-02 
362	 7.03666843918964E-02 
363	 0.070637430824268 
364	 7.07070570034421E-02 
365	 7.08145022053918E-02 
366	 7.07757438655133E-02 
367	 7.06934444894068E-02 
368	 7.08009668938083E-02 
369	 7.12444580962892E-02 
370	 7.15744153397837E-02 
371	 7.15507328877643E-02 
372	 7.14961882304146E-02 
373	 7.16854798826541E-02 
374	 7.19323818370514E-02 
375	 0.07185444899826 
376	 7.20253916962973E-02 
377	 7.23356196841165E-02 
378	 7.26309689160427E-02 
379	 7.28270911827477E-02 
380	 7.31153486995779E-02 
381	 7.35288345461246E-02 
382	 7.39819457913546E-02 
383	 0.074095958425589 
384	 7.41137176858857E-02 
385	 7.42609966331464E-02 
386	 7.45834527767309E-02 
387	 7.47571949292636E-02 
388	 7.48203187611797E-02 
389	 7.50024205654058E-02 
390	 0.075583985522432 
391	 7.62655745334324E-02 
392	 7.67285492817454E-02 
393	 7.66842232070754E-02 
394	 7.66855159932919E-02 
395	 7.67129273092677E-02 
396	 7.65799976811062E-02 
397	 7.66300714426081E-02 
398	 7.68858126876793E-02 
399	 7.72172537487137E-02 
400	 7.72997655525976E-02 
401	 7.73764441676401E-02 
402	 7.74844713183756E-02 
403	 7.76067174353548E-02 
404	 7.78502628127853E-02 
405	 7.81318421734705E-02 
406	 7.83722509893093E-02 
407	 7.85180442750741E-02 
408	 7.86875759638404E-02 
409	 0.078909507723386 
410	 7.91642267975107E-02 
411	 0.079349553591851 
412	 7.95441039883696E-02 
413	 7.97896835421666E-02 
414	 8.00451631381151E-02 
415	 8.02416073606208E-02 
416	 8.04296430013844E-02 
417	 8.06763812240585E-02 
418	 8.08300764851639E-02 
419	 0.080920904053833 
420	 8.10374278808739E-02 
421	 8.13516519644634E-02 
422	 8.16750788117144E-02 
423	 8.19898689873389E-02 
424	 8.23347684075894E-02 
425	 8.27132433821906E-02 
426	 8.30737960753068E-02 
427	 8.34013013800133E-02 
428	 8.37428058533104E-02 
429	 8.40960992362665E-02 
430	 8.43545601521162E-02 
431	 8.44459380822525E-02 
432	 8.46758154150648E-02 
433	 8.49808877647936E-02 
434	 8.52754612168331E-02 
435	 8.54763963799694E-02 
436	 8.58028295340622E-02 
437	 0.086186522530663 
438	 8.64989039957706E-02 
439	 8.68220413032036E-02 
440	 8.71196144576332E-02 
441	 8.73756152825948E-02 
442	 8.76012243960619E-02 
443	 8.79506641055751E-02 
444	 8.83268387096698E-02 
445	 8.86035997495809E-02 
446	 8.89130624186654E-02 
447	 8.92550119688643E-02 
448	 8.95996723362328E-02 
449	 8.98953358191394E-02 
450	 0.0902626407493 
451	 9.06675128288025E-02 
452	 9.10448096261717E-02 
453	 9.14368981331896E-02 
454	 9.17773540423466E-02 
455	 0.092068172918618 
456	 9.23972429714505E-02 
457	 9.28425831307527E-02 
458	 9.32842159958902E-02 
459	 9.36026124773036E-02 
460	 9.39180376193602E-02 
461	 9.42925978471286E-02 
462	 0.094713646040371 
463	 9.50843940543213E-02 
464	 9.54865118997533E-02 
465	 9.59285554561131E-02 
466	 9.63820023855922E-02 
467	 9.67606877685326E-02 
468	 9.71030969032133E-02 
469	 9.74546433495734E-02 
470	 9.78620812471384E-02 
471	 9.82497305655299E-02 
472	 9.86508524587704E-02 
473	 9.90956130241721E-02 
474	 9.95381866684774E-02 
475	 9.99377882133447E-02 
476	 0.100283654130301 
477	 0.100595555164249 
478	 0.101003570674513 
479	 0.101438705885353 
480	 0.10183317301681 
481	 0.102232446906925 
482	 0.102653000638811 
483	 0.103135399117474 
484	 0.103721743876703 
485	 0.104268146614715 
486	 0.104760161558859 
487	 0.10518698123615 
488	 0.105461980307583 
489	 0.105862802964265 
490	 0.106372658480067 
491	 0.106819874569941 
492	 0.10725582727647 
493	 0.107662423130385 
494	 0.108051720349125 
495	 0.10850877140316 
496	 0.108950792852868 
497	 0.109365934336006 
498	 0.109784932242529 
499	 0.110320764257756 
500	 0.110889334240629 
501	 0.1114077757722 
502	 0.111829991833395 
503	 0.112209454230547 
504	 0.11260849297296 
505	 0.113082773179332 
506	 0.113616955269723 
507	 0.114092438938395 
508	 0.114484553206448 
509	 0.114918404588472 
510	 0.115356903520825 
511	 0.115814418207098 
512	 0.116306974280315 
513	 0.116797322619679 
514	 0.117281642313384 
515	 0.117775364212029 
516	 0.118315303141057 
517	 0.118860009679748 
518	 0.119389803254332 
519	 0.119874262508384 
520	 0.120246266970847 
521	 0.120626012602834 
522	 0.121076505008072 
523	 0.121603606167668 
524	 0.122123341911998 
525	 0.122652738796094 
526	 0.123195614495516 
527	 0.123622886492003 
528	 0.124043655044188 
529	 0.124489182049357 
530	 0.124940987498463 
531	 0.1254320957591 
532	 0.125950187456787 
533	 0.126470098705069 
534	 0.126968890046036 
535	 0.127448725410753 
536	 0.127908915099761 
537	 0.128355935843003 
538	 0.128900665889454 
539	 0.129498527370487 
540	 0.130084857619635 
541	 0.130596118720104 
542	 0.131130760502704 
543	 0.131671863365481 
544	 0.132168539009132 
545	 0.132683967067023 
546	 0.133212733127016 
547	 0.13373950103172 
548	 0.134232914534442 
549	 0.134759836901247 
550	 0.135311508019298 
551	 0.135853791518091 
552	 0.136357729738065 
